rule_id,created_at,updated_at,category_id,category_name,impact_name,impact,likelihood,node_id,tags,playbook_count,reboot_required,publish_date,impacted_systems_count,reports_shown,rule_status,total_risk,hosts_acked_count,rating
rule_321,2024-06-28T00:00:00,2024-06-30T00:00:00,3,Stability,Best Practice,1,4,2624229,database,0,True,2024-06-30T00:00:00,6,True,enabled,2,3,2
rule_322,2024-06-22T00:00:00,2024-06-28T00:00:00,3,Stability,Decreased Security,2,3,8221973,performance,1,True,2024-06-23T00:00:00,9,True,enabled,4,5,5
rule_323,2024-06-14T00:00:00,2024-06-19T00:00:00,3,Stability,Decreased Security,2,3,7828037,availability,0,True,2024-06-19T00:00:00,7,True,enabled,2,3,2
rule_324,2024-06-13T00:00:00,2024-06-29T00:00:00,2,Security,Database Performance Loss,2,1,1794769,security,1,False,2024-06-26T00:00:00,6,True,enabled,2,4,3
rule_325,2024-06-30T00:00:00,2024-06-30T00:00:00,1,Availability,Best Practice,1,3,1660544,performance,1,True,2024-06-30T00:00:00,1,True,enabled,2,5,2
rule_326,2024-06-16T00:00:00,2024-06-28T00:00:00,2,Security,Best Practice,1,5,7678218,tuning,3,False,2024-06-17T00:00:00,8,True,enabled,4,2,5
rule_327,2024-06-04T00:00:00,2024-06-30T00:00:00,3,Stability,Database Performance Loss,2,4,8810893,availability,3,False,2024-06-23T00:00:00,6,True,enabled,4,2,1
rule_328,2024-06-29T00:00:00,2024-06-30T00:00:00,2,Security,Decreased Security,2,4,1107101,hardening,3,True,2024-06-29T00:00:00,5,True,enabled,3,2,3
rule_329,2024-06-17T00:00:00,2024-06-29T00:00:00,4,Performance,Database Performance Loss,2,3,7779225,logging,2,False,2024-06-22T00:00:00,9,True,enabled,2,3,2
rule_330,2024-06-16T00:00:00,2024-06-21T00:00:00,3,Stability,Database Performance Loss,2,1,2326541,hardening,3,False,2024-06-28T00:00:00,2,True,enabled,2,3,5
rule_331,2024-06-07T00:00:00,2024-06-10T00:00:00,3,Stability,Database Performance Loss,2,3,8045916,database,1,True,2024-06-17T00:00:00,1,True,enabled,2,2,3
rule_332,2024-06-03T00:00:00,2024-06-18T00:00:00,1,Availability,Best Practice,1,2,7853146,security,3,False,2024-06-04T00:00:00,7,True,enabled,2,1,1
rule_333,2024-06-25T00:00:00,2024-06-26T00:00:00,4,Performance,Decreased Security,2,3,1878153,stability,0,False,2024-06-26T00:00:00,4,True,enabled,3,0,2
rule_334,2024-06-14T00:00:00,2024-06-26T00:00:00,3,Stability,Database Performance Loss,2,4,2085254,performance,1,True,2024-06-23T00:00:00,10,True,enabled,3,2,3
rule_335,2024-06-09T00:00:00,2024-06-15T00:00:00,2,Security,Database Performance Loss,2,3,6576636,database,3,True,2024-06-27T00:00:00,2,True,enabled,3,5,5
rule_336,2024-06-12T00:00:00,2024-06-16T00:00:00,3,Stability,Best Practice,1,1,3087915,logging,1,True,2024-06-22T00:00:00,10,True,enabled,5,3,5
rule_337,2024-06-15T00:00:00,2024-06-24T00:00:00,3,Stability,Database Performance Loss,2,5,5755948,hardening,2,True,2024-06-17T00:00:00,5,True,enabled,5,5,3
rule_338,2024-06-12T00:00:00,2024-06-29T00:00:00,2,Security,Best Practice,1,2,5920236,performance,3,False,2024-06-19T00:00:00,5,True,enabled,2,0,4
rule_339,2024-06-08T00:00:00,2024-06-23T00:00:00,4,Performance,Database Performance Loss,2,4,3461975,logging,0,False,2024-06-29T00:00:00,3,True,enabled,5,3,2
rule_340,2024-06-08T00:00:00,2024-06-10T00:00:00,1,Availability,Decreased Security,2,5,8075707,security,1,False,2024-06-17T00:00:00,5,True,enabled,1,5,0
rule_341,2024-06-15T00:00:00,2024-06-15T00:00:00,3,Stability,Best Practice,1,2,3152667,stability,0,True,2024-06-18T00:00:00,7,True,enabled,2,5,5
rule_342,2024-06-02T00:00:00,2024-06-27T00:00:00,3,Stability,Best Practice,1,4,2304191,security,2,True,2024-06-28T00:00:00,1,True,enabled,2,1,1
rule_343,2024-06-16T00:00:00,2024-06-16T00:00:00,1,Availability,Database Performance Loss,2,2,5572735,hardening,0,True,2024-06-28T00:00:00,8,True,enabled,4,1,0
rule_344,2024-06-10T00:00:00,2024-06-11T00:00:00,2,Security,Best Practice,1,1,4587965,hardening,3,False,2024-06-28T00:00:00,6,True,enabled,4,2,0
rule_345,2024-06-15T00:00:00,2024-06-17T00:00:00,3,Stability,Decreased Security,2,4,3275454,availability,0,True,2024-06-20T00:00:00,10,True,enabled,4,2,5
rule_346,2024-06-25T00:00:00,2024-06-27T00:00:00,3,Stability,Database Performance Loss,2,5,5784731,security,1,True,2024-06-30T00:00:00,1,True,enabled,1,1,1
rule_347,2024-06-12T00:00:00,2024-06-29T00:00:00,3,Stability,Decreased Security,2,2,5542167,performance,0,True,2024-06-13T00:00:00,8,True,enabled,4,4,0
rule_348,2024-06-16T00:00:00,2024-06-17T00:00:00,2,Security,Decreased Security,2,2,6456276,availability,3,False,2024-06-26T00:00:00,7,True,enabled,4,5,3
rule_349,2024-06-30T00:00:00,2024-06-30T00:00:00,3,Stability,Database Performance Loss,2,2,4573892,stability,1,False,2024-06-30T00:00:00,8,True,enabled,3,4,3
rule_350,2024-06-13T00:00:00,2024-06-20T00:00:00,3,Stability,Decreased Security,2,4,5429830,tuning,0,True,2024-06-19T00:00:00,9,True,enabled,4,3,4
rule_351,2024-06-20T00:00:00,2024-06-26T00:00:00,3,Stability,Decreased Security,2,4,4900476,hardening,2,True,2024-06-20T00:00:00,5,True,enabled,5,3,0
rule_352,2024-06-02T00:00:00,2024-06-12T00:00:00,4,Performance,Database Performance Loss,2,1,1444682,logging,2,True,2024-06-12T00:00:00,5,True,enabled,3,0,3
rule_353,2024-06-01T00:00:00,2024-06-30T00:00:00,1,Availability,Database Performance Loss,2,3,8656465,security,3,True,2024-06-19T00:00:00,4,True,enabled,4,4,5
rule_354,2024-06-17T00:00:00,2024-06-23T00:00:00,1,Availability,Best Practice,1,3,7989683,security,3,True,2024-06-28T00:00:00,10,True,enabled,3,5,3
rule_355,2024-06-01T00:00:00,2024-06-28T00:00:00,2,Security,Best Practice,1,5,9689421,tuning,2,True,2024-06-17T00:00:00,3,True,enabled,1,5,3
rule_356,2024-06-23T00:00:00,2024-06-30T00:00:00,1,Availability,Decreased Security,2,5,1619216,stability,3,False,2024-06-23T00:00:00,10,True,enabled,3,0,4
rule_357,2024-06-28T00:00:00,2024-06-28T00:00:00,3,Stability,Decreased Security,2,3,9402930,availability,0,True,2024-06-29T00:00:00,9,True,enabled,3,1,3
rule_358,2024-06-30T00:00:00,2024-06-30T00:00:00,4,Performance,Database Performance Loss,2,5,1873414,logging,3,False,2024-06-30T00:00:00,8,True,enabled,2,4,2
rule_359,2024-06-07T00:00:00,2024-06-16T00:00:00,2,Security,Best Practice,1,5,8783892,database,1,True,2024-06-27T00:00:00,4,True,enabled,4,1,2
rule_360,2024-06-29T00:00:00,2024-06-29T00:00:00,3,Stability,Database Performance Loss,2,5,3622282,logging,1,True,2024-06-30T00:00:00,3,True,enabled,1,3,3
rule_361,2024-06-04T00:00:00,2024-06-29T00:00:00,1,Availability,Database Performance Loss,2,1,9042730,logging,2,True,2024-06-05T00:00:00,8,True,enabled,5,0,2
rule_362,2024-06-23T00:00:00,2024-06-28T00:00:00,4,Performance,Database Performance Loss,2,1,6213866,performance,0,True,2024-06-30T00:00:00,10,True,enabled,4,4,0
rule_363,2024-06-16T00:00:00,2024-06-17T00:00:00,3,Stability,Decreased Security,2,3,8283778,database,1,True,2024-06-26T00:00:00,5,True,enabled,5,2,3
rule_364,2024-06-29T00:00:00,2024-06-29T00:00:00,2,Security,Decreased Security,2,4,3450343,stability,1,False,2024-06-29T00:00:00,7,True,enabled,3,4,1
rule_365,2024-06-19T00:00:00,2024-06-26T00:00:00,2,Security,Best Practice,1,1,9202327,database,3,False,2024-06-30T00:00:00,8,True,enabled,5,4,1
rule_366,2024-06-25T00:00:00,2024-06-30T00:00:00,1,Availability,Decreased Security,2,3,2918000,security,3,True,2024-06-30T00:00:00,8,True,enabled,3,3,1
rule_367,2024-06-23T00:00:00,2024-06-27T00:00:00,2,Security,Decreased Security,2,3,9610742,security,2,True,2024-06-29T00:00:00,2,True,enabled,5,5,0
rule_368,2024-06-15T00:00:00,2024-06-20T00:00:00,1,Availability,Database Performance Loss,2,4,9567549,tuning,1,True,2024-06-30T00:00:00,5,True,enabled,3,0,4
rule_369,2024-06-20T00:00:00,2024-06-28T00:00:00,3,Stability,Database Performance Loss,2,1,4351353,availability,2,False,2024-06-27T00:00:00,8,True,enabled,5,4,3
rule_370,2024-06-24T00:00:00,2024-06-28T00:00:00,4,Performance,Database Performance Loss,2,2,5942516,hardening,3,True,2024-06-30T00:00:00,9,True,enabled,4,5,3
rule_371,2024-06-20T00:00:00,2024-06-22T00:00:00,4,Performance,Database Performance Loss,2,1,8781046,database,1,True,2024-06-29T00:00:00,9,True,enabled,2,5,0
rule_372,2024-06-27T00:00:00,2024-06-27T00:00:00,4,Performance,Database Performance Loss,2,3,4019991,performance,1,True,2024-06-30T00:00:00,3,True,enabled,1,5,5
rule_373,2024-06-16T00:00:00,2024-06-21T00:00:00,4,Performance,Best Practice,1,2,1204407,security,2,True,2024-06-27T00:00:00,7,True,enabled,4,0,0
rule_374,2024-06-02T00:00:00,2024-06-10T00:00:00,3,Stability,Database Performance Loss,2,5,9115697,performance,3,True,2024-06-10T00:00:00,8,True,enabled,2,2,4
rule_375,2024-06-11T00:00:00,2024-06-30T00:00:00,1,Availability,Best Practice,1,3,6677806,logging,1,False,2024-06-16T00:00:00,7,True,enabled,4,3,3
rule_376,2024-06-04T00:00:00,2024-06-20T00:00:00,4,Performance,Decreased Security,2,4,5141543,stability,0,True,2024-06-21T00:00:00,1,True,enabled,2,5,0
rule_377,2024-06-14T00:00:00,2024-06-20T00:00:00,2,Security,Decreased Security,2,2,8095920,security,3,True,2024-06-28T00:00:00,10,True,enabled,4,4,5
rule_378,2024-06-05T00:00:00,2024-06-23T00:00:00,1,Availability,Database Performance Loss,2,1,8087045,tuning,2,True,2024-06-27T00:00:00,7,True,enabled,2,2,0
rule_379,2024-06-15T00:00:00,2024-06-23T00:00:00,2,Security,Database Performance Loss,2,3,3716189,database,3,True,2024-06-15T00:00:00,6,True,enabled,1,2,4
rule_380,2024-06-03T00:00:00,2024-06-16T00:00:00,2,Security,Decreased Security,2,1,9467126,hardening,0,False,2024-06-14T00:00:00,10,True,enabled,1,2,3
rule_381,2024-06-23T00:00:00,2024-06-29T00:00:00,3,Stability,Decreased Security,2,2,8288715,performance,2,False,2024-06-29T00:00:00,5,True,enabled,5,5,0
rule_382,2024-06-25T00:00:00,2024-06-29T00:00:00,2,Security,Decreased Security,2,5,7686513,tuning,1,True,2024-06-30T00:00:00,1,True,enabled,4,4,1
rule_383,2024-06-26T00:00:00,2024-06-28T00:00:00,1,Availability,Best Practice,1,1,8068388,availability,0,False,2024-06-30T00:00:00,8,True,enabled,2,4,4
rule_384,2024-06-03T00:00:00,2024-06-09T00:00:00,2,Security,Decreased Security,2,1,6875672,tuning,0,True,2024-06-22T00:00:00,3,True,enabled,4,4,0
rule_385,2024-06-22T00:00:00,2024-06-28T00:00:00,3,Stability,Decreased Security,2,3,1156792,security,1,False,2024-06-29T00:00:00,10,True,enabled,2,5,1
rule_386,2024-06-10T00:00:00,2024-06-16T00:00:00,3,Stability,Database Performance Loss,2,1,3505418,security,2,False,2024-06-29T00:00:00,1,True,enabled,1,0,5
rule_387,2024-06-10T00:00:00,2024-06-15T00:00:00,1,Availability,Best Practice,1,1,9009727,tuning,0,False,2024-06-18T00:00:00,4,True,enabled,4,3,2
rule_388,2024-06-09T00:00:00,2024-06-18T00:00:00,3,Stability,Database Performance Loss,2,4,3572747,database,0,True,2024-06-20T00:00:00,9,True,enabled,5,5,5
rule_389,2024-06-19T00:00:00,2024-06-19T00:00:00,2,Security,Best Practice,1,3,4479709,logging,1,True,2024-06-20T00:00:00,7,True,enabled,5,3,4
rule_390,2024-06-26T00:00:00,2024-06-26T00:00:00,2,Security,Decreased Security,2,4,4323515,hardening,2,False,2024-06-29T00:00:00,4,True,enabled,5,2,3
rule_391,2024-06-07T00:00:00,2024-06-07T00:00:00,1,Availability,Database Performance Loss,2,1,9679713,stability,0,False,2024-06-30T00:00:00,7,True,enabled,4,5,1
rule_392,2024-06-16T00:00:00,2024-06-24T00:00:00,4,Performance,Database Performance Loss,2,1,5279547,hardening,1,True,2024-06-17T00:00:00,4,True,enabled,4,2,5
rule_393,2024-06-19T00:00:00,2024-06-27T00:00:00,2,Security,Best Practice,1,1,6466566,tuning,1,False,2024-06-27T00:00:00,3,True,enabled,4,0,4
rule_394,2024-06-20T00:00:00,2024-06-23T00:00:00,4,Performance,Database Performance Loss,2,3,9944781,logging,2,True,2024-06-24T00:00:00,3,True,enabled,2,4,4
rule_395,2024-06-22T00:00:00,2024-06-22T00:00:00,2,Security,Database Performance Loss,2,3,1807505,logging,2,False,2024-06-22T00:00:00,9,True,enabled,4,3,2
rule_396,2024-06-20T00:00:00,2024-06-22T00:00:00,2,Security,Database Performance Loss,2,4,9879600,tuning,0,False,2024-06-20T00:00:00,9,True,enabled,5,1,5
rule_397,2024-06-18T00:00:00,2024-06-27T00:00:00,1,Availability,Database Performance Loss,2,4,5922268,security,3,True,2024-06-28T00:00:00,9,True,enabled,1,4,1
rule_398,2024-06-10T00:00:00,2024-06-10T00:00:00,2,Security,Database Performance Loss,2,5,2657508,stability,0,True,2024-06-15T00:00:00,7,True,enabled,1,1,4
rule_399,2024-06-16T00:00:00,2024-06-25T00:00:00,4,Performance,Best Practice,1,5,6824022,availability,0,True,2024-06-24T00:00:00,5,True,enabled,3,0,3
rule_400,2024-06-13T00:00:00,2024-06-29T00:00:00,1,Availability,Best Practice,1,5,8491238,security,2,True,2024-06-26T00:00:00,6,True,enabled,4,3,5
rule_401,2024-06-23T00:00:00,2024-06-28T00:00:00,2,Security,Best Practice,1,2,9521841,database,2,True,2024-06-26T00:00:00,9,True,enabled,3,4,2
rule_402,2024-06-19T00:00:00,2024-06-19T00:00:00,4,Performance,Decreased Security,2,5,5168534,tuning,2,False,2024-06-28T00:00:00,8,True,enabled,5,0,2
rule_403,2024-06-08T00:00:00,2024-06-29T00:00:00,4,Performance,Decreased Security,2,2,7585822,tuning,1,False,2024-06-13T00:00:00,7,True,enabled,1,2,0
rule_404,2024-06-09T00:00:00,2024-06-28T00:00:00,1,Availability,Decreased Security,2,4,7551978,performance,2,False,2024-06-21T00:00:00,6,True,enabled,4,3,3
rule_405,2024-06-06T00:00:00,2024-06-16T00:00:00,4,Performance,Best Practice,1,4,9259055,logging,0,False,2024-06-12T00:00:00,3,True,enabled,4,3,4
rule_406,2024-06-03T00:00:00,2024-06-19T00:00:00,3,Stability,Database Performance Loss,2,4,5827292,hardening,0,False,2024-06-18T00:00:00,3,True,enabled,5,1,1
rule_407,2024-06-23T00:00:00,2024-06-27T00:00:00,4,Performance,Database Performance Loss,2,3,5682047,security,1,True,2024-06-24T00:00:00,7,True,enabled,2,0,2
rule_408,2024-06-25T00:00:00,2024-06-30T00:00:00,3,Stability,Decreased Security,2,3,7342932,database,0,False,2024-06-28T00:00:00,5,True,enabled,2,0,1
rule_409,2024-06-16T00:00:00,2024-06-18T00:00:00,1,Availability,Decreased Security,2,4,9633059,hardening,2,True,2024-06-24T00:00:00,9,True,enabled,2,0,4
rule_410,2024-06-08T00:00:00,2024-06-26T00:00:00,2,Security,Database Performance Loss,2,3,4471645,security,2,True,2024-06-18T00:00:00,1,True,enabled,2,2,2
rule_411,2024-06-21T00:00:00,2024-06-24T00:00:00,4,Performance,Database Performance Loss,2,5,6057741,security,0,False,2024-06-25T00:00:00,7,True,enabled,3,2,0
rule_412,2024-06-21T00:00:00,2024-06-29T00:00:00,3,Stability,Decreased Security,2,1,2626776,availability,0,False,2024-06-24T00:00:00,2,True,enabled,3,1,3
rule_413,2024-06-21T00:00:00,2024-06-22T00:00:00,3,Stability,Decreased Security,2,5,6067462,stability,0,False,2024-06-27T00:00:00,7,True,enabled,3,1,4
rule_414,2024-06-09T00:00:00,2024-06-09T00:00:00,3,Stability,Decreased Security,2,2,7890353,database,1,False,2024-06-16T00:00:00,8,True,enabled,2,5,1
rule_415,2024-06-20T00:00:00,2024-06-20T00:00:00,1,Availability,Decreased Security,2,5,5338891,database,1,False,2024-06-27T00:00:00,1,True,enabled,3,2,1
rule_416,2024-06-18T00:00:00,2024-06-27T00:00:00,3,Stability,Decreased Security,2,2,5530680,logging,0,False,2024-06-29T00:00:00,4,True,enabled,2,0,2
rule_417,2024-06-29T00:00:00,2024-06-30T00:00:00,3,Stability,Database Performance Loss,2,4,3627573,logging,2,True,2024-06-29T00:00:00,4,True,enabled,2,4,4
rule_418,2024-06-22T00:00:00,2024-06-22T00:00:00,1,Availability,Decreased Security,2,4,9477640,security,0,False,2024-06-29T00:00:00,7,True,enabled,5,2,2
rule_419,2024-06-11T00:00:00,2024-06-21T00:00:00,3,Stability,Database Performance Loss,2,5,2361040,security,1,False,2024-06-19T00:00:00,4,True,enabled,4,0,0
rule_420,2024-06-23T00:00:00,2024-06-24T00:00:00,2,Security,Decreased Security,2,4,6175825,stability,1,True,2024-06-30T00:00:00,5,True,enabled,2,4,3
rule_421,2024-06-28T00:00:00,2024-06-30T00:00:00,2,Security,Database Performance Loss,2,3,3084873,tuning,3,False,2024-06-28T00:00:00,5,True,enabled,3,0,5
rule_422,2024-06-23T00:00:00,2024-06-29T00:00:00,4,Performance,Database Performance Loss,2,5,7579277,hardening,0,True,2024-06-26T00:00:00,8,True,enabled,2,5,0
rule_423,2024-06-28T00:00:00,2024-06-29T00:00:00,4,Performance,Best Practice,1,1,3804083,availability,0,False,2024-06-29T00:00:00,8,True,enabled,1,5,0
rule_424,2024-06-07T00:00:00,2024-06-21T00:00:00,2,Security,Best Practice,1,1,3743102,performance,2,False,2024-06-19T00:00:00,2,True,enabled,3,2,3
rule_425,2024-06-08T00:00:00,2024-06-25T00:00:00,4,Performance,Decreased Security,2,4,4110644,availability,0,True,2024-06-27T00:00:00,1,True,enabled,1,5,0
rule_426,2024-06-20T00:00:00,2024-06-20T00:00:00,3,Stability,Database Performance Loss,2,1,7533097,security,3,True,2024-06-28T00:00:00,3,True,enabled,1,5,5
rule_427,2024-06-21T00:00:00,2024-06-21T00:00:00,4,Performance,Database Performance Loss,2,4,5010128,security,3,False,2024-06-27T00:00:00,8,True,enabled,4,2,5
rule_428,2024-06-20T00:00:00,2024-06-29T00:00:00,3,Stability,Best Practice,1,5,4685078,tuning,3,False,2024-06-30T00:00:00,3,True,enabled,4,1,1
rule_429,2024-06-29T00:00:00,2024-06-30T00:00:00,1,Availability,Best Practice,1,4,5018216,database,3,False,2024-06-29T00:00:00,6,True,enabled,5,5,3
rule_430,2024-06-16T00:00:00,2024-06-29T00:00:00,1,Availability,Best Practice,1,5,6734425,stability,0,False,2024-06-27T00:00:00,10,True,enabled,4,4,0
rule_431,2024-06-13T00:00:00,2024-06-21T00:00:00,2,Security,Decreased Security,2,1,1690728,availability,0,False,2024-06-24T00:00:00,3,True,enabled,1,0,0
rule_432,2024-06-23T00:00:00,2024-06-23T00:00:00,1,Availability,Best Practice,1,3,5702829,stability,0,False,2024-06-28T00:00:00,2,True,enabled,2,2,2
rule_433,2024-06-20T00:00:00,2024-06-28T00:00:00,1,Availability,Decreased Security,2,1,5685822,tuning,0,True,2024-06-25T00:00:00,8,True,enabled,2,2,0
rule_434,2024-06-26T00:00:00,2024-06-27T00:00:00,4,Performance,Database Performance Loss,2,4,6689618,security,2,False,2024-06-28T00:00:00,1,True,enabled,5,1,3
rule_435,2024-06-13T00:00:00,2024-06-19T00:00:00,1,Availability,Best Practice,1,4,1535741,logging,2,True,2024-06-16T00:00:00,6,True,enabled,4,3,1
rule_436,2024-06-10T00:00:00,2024-06-10T00:00:00,1,Availability,Database Performance Loss,2,2,5340112,database,1,True,2024-06-14T00:00:00,2,True,enabled,2,1,0
rule_437,2024-06-29T00:00:00,2024-06-30T00:00:00,4,Performance,Database Performance Loss,2,2,2596411,hardening,0,True,2024-06-29T00:00:00,8,True,enabled,5,2,2
rule_438,2024-06-01T00:00:00,2024-06-07T00:00:00,3,Stability,Database Performance Loss,2,3,4420462,logging,0,False,2024-06-10T00:00:00,7,True,enabled,4,0,1
rule_439,2024-06-19T00:00:00,2024-06-28T00:00:00,3,Stability,Best Practice,1,2,6074406,hardening,0,True,2024-06-25T00:00:00,9,True,enabled,5,3,4
rule_440,2024-06-17T00:00:00,2024-06-18T00:00:00,1,Availability,Database Performance Loss,2,5,5854751,stability,1,True,2024-06-27T00:00:00,9,True,enabled,5,4,0
rule_441,2024-06-19T00:00:00,2024-06-19T00:00:00,2,Security,Decreased Security,2,2,2856139,performance,0,False,2024-06-26T00:00:00,6,True,enabled,2,5,2
rule_442,2024-06-27T00:00:00,2024-06-28T00:00:00,2,Security,Decreased Security,2,5,1541804,hardening,1,True,2024-06-29T00:00:00,5,True,enabled,4,1,2
rule_443,2024-06-07T00:00:00,2024-06-08T00:00:00,1,Availability,Best Practice,1,5,4567722,database,3,False,2024-06-17T00:00:00,2,True,enabled,3,4,1
rule_444,2024-06-23T00:00:00,2024-06-24T00:00:00,3,Stability,Database Performance Loss,2,2,9636049,tuning,3,False,2024-06-30T00:00:00,2,True,enabled,5,1,0
rule_445,2024-06-21T00:00:00,2024-06-22T00:00:00,1,Availability,Database Performance Loss,2,1,1601693,database,0,False,2024-06-24T00:00:00,6,True,enabled,5,1,5
rule_446,2024-06-18T00:00:00,2024-06-21T00:00:00,3,Stability,Database Performance Loss,2,2,4513238,stability,3,False,2024-06-28T00:00:00,8,True,enabled,5,1,0
rule_447,2024-06-26T00:00:00,2024-06-29T00:00:00,2,Security,Database Performance Loss,2,4,7141420,availability,3,True,2024-06-26T00:00:00,10,True,enabled,4,5,5
rule_448,2024-06-19T00:00:00,2024-06-27T00:00:00,4,Performance,Database Performance Loss,2,3,1929818,logging,3,True,2024-06-23T00:00:00,2,True,enabled,3,0,0
rule_449,2024-06-26T00:00:00,2024-06-27T00:00:00,1,Availability,Decreased Security,2,5,3763306,hardening,3,False,2024-06-29T00:00:00,5,True,enabled,5,5,5
rule_450,2024-06-08T00:00:00,2024-06-12T00:00:00,1,Availability,Best Practice,1,3,1139863,security,2,True,2024-06-17T00:00:00,3,True,enabled,4,5,4
rule_451,2024-06-21T00:00:00,2024-06-21T00:00:00,4,Performance,Best Practice,1,4,4288602,database,1,True,2024-06-24T00:00:00,2,True,enabled,2,4,1
rule_452,2024-06-30T00:00:00,2024-06-30T00:00:00,2,Security,Decreased Security,2,3,1877041,stability,3,False,2024-06-30T00:00:00,5,True,enabled,4,0,4
rule_453,2024-06-20T00:00:00,2024-06-29T00:00:00,3,Stability,Decreased Security,2,2,9603277,database,0,False,2024-06-29T00:00:00,10,True,enabled,5,1,1
rule_454,2024-06-13T00:00:00,2024-06-16T00:00:00,1,Availability,Best Practice,1,5,3864371,tuning,0,False,2024-06-17T00:00:00,5,True,enabled,2,0,2
rule_455,2024-06-23T00:00:00,2024-06-30T00:00:00,4,Performance,Decreased Security,2,1,8331372,hardening,0,True,2024-06-26T00:00:00,1,True,enabled,2,4,1
rule_456,2024-06-06T00:00:00,2024-06-24T00:00:00,4,Performance,Database Performance Loss,2,3,5841939,tuning,3,True,2024-06-17T00:00:00,5,True,enabled,5,1,0
rule_457,2024-06-23T00:00:00,2024-06-24T00:00:00,4,Performance,Decreased Security,2,1,5232733,tuning,2,False,2024-06-24T00:00:00,4,True,enabled,1,0,4
rule_458,2024-06-12T00:00:00,2024-06-28T00:00:00,1,Availability,Best Practice,1,5,9653447,logging,0,True,2024-06-22T00:00:00,2,True,enabled,5,4,3
rule_459,2024-06-20T00:00:00,2024-06-26T00:00:00,3,Stability,Database Performance Loss,2,3,8594953,stability,3,False,2024-06-25T00:00:00,2,True,enabled,5,5,5
rule_460,2024-06-10T00:00:00,2024-06-17T00:00:00,4,Performance,Decreased Security,2,2,9704378,performance,0,True,2024-06-14T00:00:00,7,True,enabled,1,0,1
rule_461,2024-06-29T00:00:00,2024-06-29T00:00:00,1,Availability,Best Practice,1,4,5502870,database,2,False,2024-06-29T00:00:00,9,True,enabled,3,0,1
rule_462,2024-06-30T00:00:00,2024-06-30T00:00:00,4,Performance,Database Performance Loss,2,1,1586740,security,2,True,2024-06-30T00:00:00,9,True,enabled,1,4,2
rule_463,2024-06-24T00:00:00,2024-06-26T00:00:00,2,Security,Decreased Security,2,2,3407790,logging,1,True,2024-06-24T00:00:00,6,True,enabled,4,4,2
rule_464,2024-06-25T00:00:00,2024-06-27T00:00:00,3,Stability,Database Performance Loss,2,4,9244335,availability,2,False,2024-06-26T00:00:00,6,True,enabled,4,3,1
rule_465,2024-06-21T00:00:00,2024-06-28T00:00:00,3,Stability,Best Practice,1,2,5292224,availability,2,False,2024-06-30T00:00:00,6,True,enabled,2,5,5
rule_466,2024-06-04T00:00:00,2024-06-23T00:00:00,4,Performance,Database Performance Loss,2,2,6274984,performance,1,False,2024-06-22T00:00:00,3,True,enabled,1,3,5
rule_467,2024-06-07T00:00:00,2024-06-25T00:00:00,2,Security,Database Performance Loss,2,1,4988024,security,0,False,2024-06-29T00:00:00,7,True,enabled,4,4,5
rule_468,2024-06-27T00:00:00,2024-06-30T00:00:00,3,Stability,Decreased Security,2,2,1122731,logging,2,True,2024-06-27T00:00:00,8,True,enabled,5,0,5
rule_469,2024-06-16T00:00:00,2024-06-17T00:00:00,1,Availability,Database Performance Loss,2,5,9606438,security,1,False,2024-06-22T00:00:00,9,True,enabled,3,0,4
rule_470,2024-06-02T00:00:00,2024-06-08T00:00:00,2,Security,Database Performance Loss,2,3,5742278,logging,1,True,2024-06-06T00:00:00,3,True,enabled,2,2,0
rule_471,2024-06-17T00:00:00,2024-06-19T00:00:00,3,Stability,Decreased Security,2,1,4143279,stability,2,False,2024-06-29T00:00:00,9,True,enabled,4,1,4
rule_472,2024-06-08T00:00:00,2024-06-19T00:00:00,4,Performance,Database Performance Loss,2,3,7481666,database,1,False,2024-06-18T00:00:00,7,True,enabled,2,0,5
rule_473,2024-06-15T00:00:00,2024-06-17T00:00:00,2,Security,Best Practice,1,5,9951558,hardening,0,False,2024-06-21T00:00:00,3,True,enabled,4,0,3
rule_474,2024-06-12T00:00:00,2024-06-21T00:00:00,4,Performance,Best Practice,1,1,4328592,availability,0,True,2024-06-20T00:00:00,8,True,enabled,4,2,3
rule_475,2024-06-16T00:00:00,2024-06-22T00:00:00,2,Security,Best Practice,1,5,6439268,tuning,2,False,2024-06-27T00:00:00,1,True,enabled,3,2,1
rule_476,2024-06-30T00:00:00,2024-06-30T00:00:00,1,Availability,Database Performance Loss,2,5,3626367,availability,2,False,2024-06-30T00:00:00,10,True,enabled,4,1,3
rule_477,2024-06-14T00:00:00,2024-06-26T00:00:00,4,Performance,Best Practice,1,2,3314291,database,1,False,2024-06-16T00:00:00,8,True,enabled,2,0,2
rule_478,2024-06-06T00:00:00,2024-06-19T00:00:00,3,Stability,Decreased Security,2,4,7322754,tuning,0,False,2024-06-13T00:00:00,6,True,enabled,5,4,5
rule_479,2024-06-19T00:00:00,2024-06-21T00:00:00,4,Performance,Database Performance Loss,2,1,6025510,security,3,False,2024-06-29T00:00:00,7,True,enabled,1,1,5
rule_480,2024-06-01T00:00:00,2024-06-02T00:00:00,2,Security,Decreased Security,2,2,4029552,hardening,0,False,2024-06-18T00:00:00,7,True,enabled,5,4,0
rule_481,2024-06-06T00:00:00,2024-06-13T00:00:00,4,Performance,Best Practice,1,2,6377910,database,3,True,2024-06-27T00:00:00,7,True,enabled,3,0,0
